osmid,y,x,highway,ref,street_count,junction,railway,geometry
49524188,39.3481599,-76.5499653,,,4,,,POINT (-76.5499653 39.3481599)
49524216,39.3575593,-76.5635907,,,3,,,POINT (-76.5635907 39.3575593)
49524229,39.3540133,-76.559989,,,3,,,POINT (-76.559989 39.3540133)
49524233,39.329213,-76.541721,,,3,,,POINT (-76.541721 39.329213)
49524234,39.329469,-76.53983,,,3,,,POINT (-76.53983 39.329469)
49524235,39.329602,-76.538913,,,4,,,POINT (-76.538913 39.329602)
49524236,39.329735,-76.538042,,,3,,,POINT (-76.538042 39.329735)
49524238,39.329951,-76.536588,,,3,,,POINT (-76.536588 39.329951)
49524240,39.33028,-76.534533,,,3,,,POINT (-76.534533 39.33028)
49524262,39.2385798,-76.5958155,,,3,,,POINT (-76.5958155 39.2385798)
49524265,39.2348949,-76.5977163,traffic_signals,,4,,,POINT (-76.5977163 39.2348949)
49524272,39.2338675,-76.5982698,,,4,,,POINT (-76.5982698 39.2338675)
49524278,39.2328995,-76.5987618,,,4,,,POINT (-76.5987618 39.2328995)
49524284,39.2306805,-76.5998913,,,4,,,POINT (-76.5998913 39.2306805)
49524287,39.2302073,-76.6001304,,,4,,,POINT (-76.6001304 39.2302073)
49524289,39.2297271,-76.6003874,,,3,,,POINT (-76.6003874 39.2297271)
49524334,39.3695003,-76.6339801,,,3,,,POINT (-76.6339801 39.3695003)
49524371,39.3439236,-76.6352545,,,4,,,POINT (-76.6352545 39.3439236)
49524385,39.3475937,-76.6358439,,,4,,,POINT (-76.6358439 39.3475937)
49524401,39.3515716,-76.6344658,,,4,,,POINT (-76.6344658 39.3515716)
49524407,39.3530893,-76.6339026,traffic_signals,,4,,,POINT (-76.6339026 39.3530893)
49524416,39.3556078,-76.6345155,,,4,,,POINT (-76.6345155 39.3556078)
49524424,39.3564624,-76.6347146,traffic_signals,,4,,,POINT (-76.6347146 39.3564624)
49524454,39.3640665,-76.6341734,,,3,,,POINT (-76.6341734 39.3640665)
49524458,39.3644789,-76.634097,,,3,,,POINT (-76.634097 39.3644789)
49524480,39.3692932,-76.6340342,traffic_signals,,4,,,POINT (-76.6340342 39.3692932)
49524490,39.3335468,-76.6328347,,,3,,,POINT (-76.6328347 39.3335468)
49524492,39.3349968,-76.6329306,,,3,,,POINT (-76.6329306 39.3349968)
49524494,39.337146,-76.633081,traffic_signals,,4,,,POINT (-76.633081 39.337146)
49524520,39.3475778,-76.6359899,,,4,,,POINT (-76.6359899 39.3475778)
49524533,39.3516064,-76.6346042,,,3,,,POINT (-76.6346042 39.3516064)
49524547,39.3555862,-76.6346535,,,3,,,POINT (-76.6346535 39.3555862)
49524549,39.3557453,-76.6346956,,,4,,,POINT (-76.6346956 39.3557453)
49524589,39.2929208,-76.5868955,,,3,,,POINT (-76.5868955 39.2929208)
49524591,39.2954296,-76.5870548,,,4,,,POINT (-76.5870548 39.2954296)
49524593,39.2975513,-76.5871802,,,4,,,POINT (-76.5871802 39.2975513)
49524596,39.3007751,-76.5873772,,,3,,,POINT (-76.5873772 39.3007751)
49524605,39.256727,-76.6430276,,,3,,,POINT (-76.6430276 39.256727)
49524617,39.2551983,-76.6441761,,,3,,,POINT (-76.6441761 39.2551983)
49524623,39.2329122,-76.5933675,,,3,,,POINT (-76.5933675 39.2329122)
49524630,39.2325743,-76.5922698,,,3,,,POINT (-76.5922698 39.2325743)
49524638,39.2379846,-76.6098049,,,3,,,POINT (-76.6098049 39.2379846)
49524671,39.2787566,-76.6937915,,,3,,,POINT (-76.6937915 39.2787566)
49524694,39.2777278,-76.6944902,,,3,,,POINT (-76.6944902 39.2777278)
49524723,39.2734177,-76.6932716,,,3,,,POINT (-76.6932716 39.2734177)
49524727,39.2724736,-76.6929224,traffic_signals,,4,,,POINT (-76.6929224 39.2724736)
49524734,39.271556,-76.6925797,,,3,,,POINT (-76.6925797 39.271556)
49524771,39.2729785,-76.5922125,,,3,,,POINT (-76.5922125 39.2729785)
49524772,39.2718174,-76.5928933,,,4,,,POINT (-76.5928933 39.2718174)
49524774,39.2692213,-76.594389,,,3,,,POINT (-76.594389 39.2692213)
49524821,39.3012038,-76.6971416,,,3,,,POINT (-76.6971416 39.3012038)
49524864,39.2967581,-76.700942,,,3,,,POINT (-76.700942 39.2967581)
49524911,39.348126,-76.6149287,,,1,,,POINT (-76.6149287 39.348126)
49524920,39.3481074,-76.6110082,,,4,,,POINT (-76.6110082 39.3481074)
49524924,39.286173,-76.5786277,,,3,,,POINT (-76.5786277 39.286173)
49524926,39.2841344,-76.5784963,stop,,4,,,POINT (-76.5784963 39.2841344)
49524928,39.282122,-76.5783675,stop,,4,,,POINT (-76.5783675 39.282122)
49524931,39.2802291,-76.5782464,stop,,3,,,POINT (-76.5782464 39.2802291)
49524933,39.2800129,-76.5782326,,,3,,,POINT (-76.5782326 39.2800129)
49524946,39.273272,-76.6661359,,,3,,,POINT (-76.6661359 39.273272)
49524977,39.2693833,-76.6687893,traffic_signals,,3,,,POINT (-76.6687893 39.2693833)
49524978,39.2693243,-76.6689447,traffic_signals,,4,,,POINT (-76.6689447 39.2693243)
49524985,39.2686914,-76.6697951,,,3,,,POINT (-76.6697951 39.2686914)
49524988,39.2667906,-76.6721202,,,3,,,POINT (-76.6721202 39.2667906)
49524989,39.2662375,-76.6727966,,,3,,,POINT (-76.6727966 39.2662375)
49524997,39.2639429,-76.6756033,,,3,,,POINT (-76.6756033 39.2639429)
49525033,39.2889912,-76.6410037,,,3,,,POINT (-76.6410037 39.2889912)
49525059,39.288671,-76.6515088,,,3,,,POINT (-76.6515088 39.288671)
49525062,39.2883665,-76.6564953,,,3,,,POINT (-76.6564953 39.2883665)
49525067,39.2882723,-76.6585423,,,4,,,POINT (-76.6585423 39.2882723)
49525089,39.2893709,-76.632179,,,4,,,POINT (-76.632179 39.2893709)
49525099,39.2891617,-76.636761,,,4,,,POINT (-76.636761 39.2891617)
49525101,39.2891582,-76.6374693,,,1,,,POINT (-76.6374693 39.2891582)
49525114,39.2889656,-76.6452461,,,3,,,POINT (-76.6452461 39.2889656)
49525117,39.2889356,-76.6459244,,,2,,,POINT (-76.6459244 39.2889356)
49525119,39.2888027,-76.648715,,,3,,,POINT (-76.648715 39.2888027)
49525130,39.3707825,-76.612246,,,3,,,POINT (-76.612246 39.3707825)
49525134,39.365059,-76.613434,,,3,,,POINT (-76.613434 39.365059)
49525143,39.3664909,-76.613848,,,3,,,POINT (-76.613848 39.3664909)
49525145,39.3676402,-76.6134277,,,3,,,POINT (-76.6134277 39.3676402)
49525155,39.341834,-76.62989,,,4,,,POINT (-76.62989 39.341834)
49525157,39.3418363,-76.6307884,,,3,,,POINT (-76.6307884 39.3418363)
49525160,39.3418416,-76.6318517,turning_circle,,3,,,POINT (-76.6318517 39.3418416)
49525185,39.2685145,-76.6503531,,,3,,,POINT (-76.6503531 39.2685145)
49525192,39.2664631,-76.6474086,turning_circle,,1,,,POINT (-76.6474086 39.2664631)
49525230,39.310844,-76.6406497,,,3,,,POINT (-76.6406497 39.310844)
49525249,39.3070891,-76.6359033,,,4,,,POINT (-76.6359033 39.3070891)
49525251,39.3101903,-76.6397416,,,3,,,POINT (-76.6397416 39.3101903)
49525256,39.3023908,-76.6300694,,,3,,,POINT (-76.6300694 39.3023908)
49525258,39.3031736,-76.6310343,,,3,,,POINT (-76.6310343 39.3031736)
49525261,39.326528,-76.6885557,,,4,,,POINT (-76.6885557 39.326528)
49525265,39.3286252,-76.6954389,,,3,,,POINT (-76.6954389 39.3286252)
49525269,39.3282359,-76.6956339,,,3,,,POINT (-76.6956339 39.3282359)
49525271,39.3281348,-76.6986687,,,3,,,POINT (-76.6986687 39.3281348)
49525272,39.3227548,-76.674057,,,4,,,POINT (-76.674057 39.3227548)
49525370,39.2667728,-76.6070872,,,3,,,POINT (-76.6070872 39.2667728)
49525465,39.3105919,-76.6311941,,,3,,,POINT (-76.6311941 39.3105919)
49525478,39.3104661,-76.6340279,traffic_signals,,4,,,POINT (-76.6340279 39.3104661)
49525487,39.3103049,-76.6369637,traffic_signals,,5,,,POINT (-76.6369637 39.3103049)
49525491,39.310963,-76.6179241,,,4,,,POINT (-76.6179241 39.310963)
49525493,39.3109724,-76.6192961,traffic_signals,,4,,,POINT (-76.6192961 39.3109724)
49525502,39.3108495,-76.6229479,traffic_signals,,3,,,POINT (-76.6229479 39.3108495)
49525509,39.3105708,-76.6279675,traffic_signals,,4,,,POINT (-76.6279675 39.3105708)
49525536,39.3099551,-76.6449973,,,3,,,POINT (-76.6449973 39.3099551)
49525539,39.3098919,-76.6463676,traffic_signals,,4,,,POINT (-76.6463676 39.3098919)
49525541,39.3098847,-76.6464883,traffic_signals,,4,,,POINT (-76.6464883 39.3098847)
49525545,39.3097591,-76.6498974,,,4,,,POINT (-76.6498974 39.3097591)
49525549,39.3096499,-76.6526974,traffic_signals,,4,,,POINT (-76.6526974 39.3096499)
49525551,39.3095785,-76.6548675,,,4,,,POINT (-76.6548675 39.3095785)
49525553,39.3095599,-76.6550964,,,3,,,POINT (-76.6550964 39.3095599)
49525555,39.3095309,-76.6559587,,,3,,,POINT (-76.6559587 39.3095309)
49525569,39.3093414,-76.6611411,traffic_signals,,4,,,POINT (-76.6611411 39.3093414)
49525572,39.3091297,-76.6657747,traffic_signals,,5,,,POINT (-76.6657747 39.3091297)
49525577,39.3090643,-76.6675422,traffic_signals,,4,,,POINT (-76.6675422 39.3090643)
49525584,39.3089367,-76.6711257,traffic_signals,,4,,,POINT (-76.6711257 39.3089367)
49525618,39.3077913,-76.7089958,,,3,,,POINT (-76.7089958 39.3077913)
49525620,39.3089852,-76.7107638,,,3,,,POINT (-76.7107638 39.3089852)
49525629,39.2835144,-76.6949323,,,3,,,POINT (-76.6949323 39.2835144)
49525659,39.352545,-76.6861704,,,3,,,POINT (-76.6861704 39.352545)
49525670,39.3008791,-76.6866265,,,3,,,POINT (-76.6866265 39.3008791)
49525673,39.2952969,-76.5906853,traffic_signals,,4,,,POINT (-76.5906853 39.2952969)
49525674,39.2952829,-76.5911397,,,3,,,POINT (-76.5911397 39.2952829)
49525694,39.2953099,-76.5939478,traffic_signals,,4,,,POINT (-76.5939478 39.2953099)
49525696,39.2953004,-76.5942003,traffic_signals,,4,,,POINT (-76.5942003 39.2953004)
49525708,39.295173,-76.5974037,traffic_signals,,4,,,POINT (-76.5974037 39.295173)
49525719,39.2950597,-76.5999055,,,4,,,POINT (-76.5999055 39.2950597)
49525734,39.2926208,-76.6070412,,,3,,,POINT (-76.6070412 39.2926208)
49525739,39.2932412,-76.6062292,,,3,,,POINT (-76.6062292 39.2932412)
49525745,39.2942404,-76.6049445,,,4,,,POINT (-76.6049445 39.2942404)
49525753,39.2944774,-76.6047079,,,3,,,POINT (-76.6047079 39.2944774)
49525768,39.3516593,-76.6696473,,,3,,,POINT (-76.6696473 39.3516593)
49525782,39.353936,-76.55507,,,3,,,POINT (-76.55507 39.353936)
49525794,39.356595,-76.554533,,,3,,,POINT (-76.554533 39.356595)
49525814,39.2781171,-76.6985866,,,3,,,POINT (-76.6985866 39.2781171)
49525839,39.2979971,-76.6781896,,,1,,,POINT (-76.6781896 39.2979971)
49525842,39.2996572,-76.6798288,,,3,,,POINT (-76.6798288 39.2996572)
49525866,39.3397002,-76.5559335,,,4,,,POINT (-76.5559335 39.3397002)
49525869,39.3405024,-76.5542612,,,3,,,POINT (-76.5542612 39.3405024)
49525885,39.342387,-76.577766,,,3,,,POINT (-76.577766 39.342387)
49525904,39.3473802,-76.5794271,,,3,,,POINT (-76.5794271 39.3473802)
49525922,39.284205,-76.6868177,,,3,,,POINT (-76.6868177 39.284205)
49525923,39.2833526,-76.6867908,,,3,,,POINT (-76.6867908 39.2833526)
49525925,39.282498,-76.6867457,,,3,,,POINT (-76.6867457 39.282498)
49525931,39.2753416,-76.6894527,,,3,,,POINT (-76.6894527 39.2753416)
49525938,39.2740185,-76.6908571,,,3,,,POINT (-76.6908571 39.2740185)
49525959,39.2730249,-76.6909161,,,3,,,POINT (-76.6909161 39.2730249)
49525991,39.3293982,-76.5668698,,,3,,,POINT (-76.5668698 39.3293982)
49525999,39.3282612,-76.5653141,,,3,,,POINT (-76.5653141 39.3282612)
49526004,39.3466885,-76.6643682,,,3,,,POINT (-76.6643682 39.3466885)
49526006,39.3481667,-76.6643839,,,3,,,POINT (-76.6643839 39.3481667)
49526014,39.3442166,-76.6642325,,,3,,,POINT (-76.6642325 39.3442166)
49526113,39.3190348,-76.6888572,,,3,,,POINT (-76.6888572 39.3190348)
49526177,39.3593545,-76.6289299,,,2,,,POINT (-76.6289299 39.3593545)
49526198,39.2837406,-76.6681199,,,1,,,POINT (-76.6681199 39.2837406)
49526227,39.3242709,-76.6926158,,,4,,,POINT (-76.6926158 39.3242709)
49526278,39.3289159,-76.6691157,traffic_signals,,5,,,POINT (-76.6691157 39.3289159)
49526294,39.2892836,-76.6996322,,,3,,,POINT (-76.6996322 39.2892836)
49526297,39.2894694,-76.6997851,,,3,,,POINT (-76.6997851 39.2894694)
49526328,39.3378448,-76.6565974,,,3,,,POINT (-76.6565974 39.3378448)
49526329,39.337661,-76.6571898,,,3,,,POINT (-76.6571898 39.337661)
49526331,39.3372586,-76.6585202,,,3,,,POINT (-76.6585202 39.3372586)
49526334,39.3371777,-76.6587964,,,3,,,POINT (-76.6587964 39.3371777)
49526338,39.336297,-76.6616704,,,3,,,POINT (-76.6616704 39.336297)
49526344,39.336004,-76.6626394,,,4,,,POINT (-76.6626394 39.336004)
49526353,39.3345187,-76.6659514,,,3,,,POINT (-76.6659514 39.3345187)
49526355,39.2800156,-76.6826442,,,3,,,POINT (-76.6826442 39.2800156)
49526382,39.3532516,-76.665064,traffic_signals,,3,,,POINT (-76.665064 39.3532516)
49526384,39.3531984,-76.6653046,,,3,,,POINT (-76.6653046 39.3531984)
49526392,39.3519865,-76.6704284,,,3,,,POINT (-76.6704284 39.3519865)
49526394,39.3512332,-76.6717995,,,3,,,POINT (-76.6717995 39.3512332)
49526395,39.3508464,-76.6724942,,,3,,,POINT (-76.6724942 39.3508464)
49526398,39.3483553,-76.6768297,,,4,,,POINT (-76.6768297 39.3483553)
49526400,39.3475337,-76.6781213,,,3,,,POINT (-76.6781213 39.3475337)
49526402,39.3473817,-76.6783536,,,4,,,POINT (-76.6783536 39.3473817)
49526406,39.3466462,-76.6795098,,,3,,,POINT (-76.6795098 39.3466462)
49526410,39.3462147,-76.6801825,,,4,,,POINT (-76.6801825 39.3462147)
49526424,39.3452283,-76.6813018,,,4,,,POINT (-76.6813018 39.3452283)
49526432,39.3440865,-76.6823966,,,4,,,POINT (-76.6823966 39.3440865)
49526434,39.3435124,-76.6829437,,,4,,,POINT (-76.6829437 39.3435124)
49526456,39.3407563,-76.6854561,,,4,,,POINT (-76.6854561 39.3407563)
49526470,39.3484358,-76.6769326,,,3,,,POINT (-76.6769326 39.3484358)
49526471,39.34762,-76.6782137,,,4,,,POINT (-76.6782137 39.34762)
49526474,39.3474689,-76.6784463,,,3,,,POINT (-76.6784463 39.3474689)
49526477,39.3463029,-76.6802788,,,4,,,POINT (-76.6802788 39.3463029)
49526484,39.3452939,-76.6814204,,,3,,,POINT (-76.6814204 39.3452939)
49526492,39.3442587,-76.6824133,,,4,,,POINT (-76.6824133 39.3442587)
49526494,39.3441508,-76.6825133,,,3,,,POINT (-76.6825133 39.3441508)
49526496,39.3437339,-76.6829156,,,4,,,POINT (-76.6829156 39.3437339)
49526501,39.3435804,-76.6830618,,,3,,,POINT (-76.6830618 39.3435804)
49526510,39.3434988,-76.6079634,,,4,,,POINT (-76.6079634 39.3434988)
49526513,39.3435072,-76.6071921,,,3,,,POINT (-76.6071921 39.3435072)
49526518,39.3083269,-76.6610009,,,4,,,POINT (-76.6610009 39.3083269)
49526534,39.3114639,-76.6613003,,,4,,,POINT (-76.6613003 39.3114639)
49526536,39.3125275,-76.661362,stop,,4,,,POINT (-76.661362 39.3125275)
49526556,39.2964332,-76.6594858,,,3,,,POINT (-76.6594858 39.2964332)
49526559,39.2983059,-76.6595852,,,4,,,POINT (-76.6595852 39.2983059)
49526569,39.2993721,-76.6601981,,,3,,,POINT (-76.6601981 39.2993721)
49526579,39.3015117,-76.6608526,,,4,,,POINT (-76.6608526 39.3015117)
49526589,39.3025992,-76.6606743,turning_circle,,2,,,POINT (-76.6606743 39.3025992)
49526600,39.2936825,-76.5676234,,,3,,,POINT (-76.5676234 39.2936825)
49526607,39.2962989,-76.5677968,traffic_signals,,3,,,POINT (-76.5677968 39.2962989)
49526647,39.317286,-76.6079671,,,3,,,POINT (-76.6079671 39.317286)
49526648,39.3162549,-76.6064567,,,4,,,POINT (-76.6064567 39.3162549)
49526654,39.2332286,-76.5923354,,,3,,,POINT (-76.5923354 39.2332286)
49526659,39.341336,-76.6269978,stop,,4,,,POINT (-76.6269978 39.341336)
49526696,39.3449873,-76.627079,,,3,,,POINT (-76.627079 39.3449873)
49526728,39.3276831,-76.6879888,,,4,,,POINT (-76.6879888 39.3276831)
49526735,39.3297696,-76.6948441,,,3,,,POINT (-76.6948441 39.3297696)
49526762,39.2916234,-76.6171712,traffic_signals,,3,,,POINT (-76.6171712 39.2916234)
49526791,39.2549233,-76.6502092,,,3,,,POINT (-76.6502092 39.2549233)
49526874,39.318623,-76.559729,,,4,,,POINT (-76.559729 39.318623)
49526880,39.3180008,-76.5591031,,,4,,,POINT (-76.5591031 39.3180008)
49526907,39.3641629,-76.6018989,,,3,,,POINT (-76.6018989 39.3641629)
49526957,39.363872,-76.598774,,,3,,,POINT (-76.598774 39.363872)
49526987,39.3301214,-76.5951282,,,4,,,POINT (-76.5951282 39.3301214)
49526990,39.327851,-76.561218,,,3,,,POINT (-76.561218 39.327851)
49526991,39.327166,-76.560283,,,3,,,POINT (-76.560283 39.327166)
49526992,39.3299152,-76.5632125,,,3,,,POINT (-76.5632125 39.3299152)
49526996,39.3291952,-76.5621867,,,3,,,POINT (-76.5621867 39.3291952)
49527019,39.328237,-76.56076,,,3,,,POINT (-76.56076 39.328237)
49527022,39.3469988,-76.5458841,,,1,,,POINT (-76.5458841 39.3469988)
49527032,39.347434,-76.545476,,,3,,,POINT (-76.545476 39.347434)
49527036,39.3482079,-76.5448679,,,3,,,POINT (-76.5448679 39.3482079)
49527043,39.3490143,-76.5442717,,,3,,,POINT (-76.5442717 39.3490143)
49527051,39.348975,-76.564215,,,4,,,POINT (-76.564215 39.348975)
49527108,39.2349808,-76.6113145,,,3,,,POINT (-76.6113145 39.2349808)
49527151,39.2781152,-76.6844407,,,3,,,POINT (-76.6844407 39.2781152)
49527167,39.324765,-76.553947,,,3,,,POINT (-76.553947 39.324765)
49527190,39.328087,-76.547895,,,3,,,POINT (-76.547895 39.328087)
49527191,39.328496,-76.546786,,,3,,,POINT (-76.546786 39.328496)
49527199,39.2958177,-76.5712819,,,3,,,POINT (-76.5712819 39.2958177)
49527202,39.2981542,-76.571463,,,4,,,POINT (-76.571463 39.2981542)
49527211,39.2690689,-76.6532263,,,3,,,POINT (-76.6532263 39.2690689)
49527216,39.2660452,-76.6565988,,,3,,,POINT (-76.6565988 39.2660452)
49527217,39.2654518,-76.6573556,,,3,,,POINT (-76.6573556 39.2654518)
49527219,39.2648683,-76.6580959,,,3,,,POINT (-76.6580959 39.2648683)
49527221,39.2642806,-76.658855,,,3,,,POINT (-76.658855 39.2642806)
49527272,39.357077,-76.620631,,,4,,,POINT (-76.620631 39.357077)
49527302,39.356121,-76.616388,,,4,,,POINT (-76.616388 39.356121)
49527342,39.3571372,-76.6117975,,,3,,,POINT (-76.6117975 39.3571372)
49527348,39.3568549,-76.6109108,,,3,,,POINT (-76.6109108 39.3568549)
49527367,39.355963,-76.599804,,,3,,,POINT (-76.599804 39.355963)
49527372,39.35561,-76.597236,,,3,,,POINT (-76.597236 39.35561)
49527375,39.355524,-76.596947,,,3,,,POINT (-76.596947 39.355524)
49527376,39.3561664,-76.6032335,,,1,,,POINT (-76.6032335 39.3561664)
49527381,39.35594,-76.602777,,,4,,,POINT (-76.602777 39.35594)
49527388,39.3564849,-76.6082402,,,4,,,POINT (-76.6082402 39.3564849)
49527421,39.333135,-76.5492151,,,3,,,POINT (-76.5492151 39.333135)
49527447,39.2953123,-76.7070424,,,3,,,POINT (-76.7070424 39.2953123)
49527455,39.297686,-76.7102356,,,4,,,POINT (-76.7102356 39.297686)
49527465,39.346808,-76.6076144,,,4,,,POINT (-76.6076144 39.346808)
49527470,39.3457312,-76.6015746,,,3,,,POINT (-76.6015746 39.3457312)
49527472,39.3456287,-76.6006045,,,3,,,POINT (-76.6006045 39.3456287)
49527477,39.3284467,-76.7042669,,,3,,,POINT (-76.7042669 39.3284467)
49527480,39.3116007,-76.6061231,,,3,,,POINT (-76.6061231 39.3116007)
49527481,39.3126662,-76.6062138,,,4,,,POINT (-76.6062138 39.3126662)
49527492,39.3070821,-76.6518264,,,1,,,POINT (-76.6518264 39.3070821)
49527505,39.3013553,-76.6072615,,,4,,,POINT (-76.6072615 39.3013553)
49527508,39.3042801,-76.6080517,,,3,,,POINT (-76.6080517 39.3042801)
49527513,39.3084996,-76.6090846,,,3,,,POINT (-76.6090846 39.3084996)
49527522,39.3125061,-76.6094819,,,4,,,POINT (-76.6094819 39.3125061)
49527526,39.3145288,-76.6094961,,,4,,,POINT (-76.6094961 39.3145288)
49527529,39.3162395,-76.6094724,,,3,,,POINT (-76.6094724 39.3162395)
49527531,39.316639,-76.6094639,,,3,,,POINT (-76.6094639 39.316639)
49527534,39.3181284,-76.6094622,traffic_signals,,4,,,POINT (-76.6094622 39.3181284)
49527535,39.318965,-76.6094612,,,3,,,POINT (-76.6094612 39.318965)
49527536,39.319031,-76.6094611,,,3,,,POINT (-76.6094611 39.319031)
49527540,39.3209158,-76.6094686,,,4,,,POINT (-76.6094686 39.3209158)
49527545,39.3221499,-76.6094522,traffic_signals,,4,,,POINT (-76.6094522 39.3221499)
49527551,39.3237871,-76.6094223,,,3,,,POINT (-76.6094223 39.3237871)
49527556,39.3279903,-76.6094202,,,3,,,POINT (-76.6094202 39.3279903)
49527557,39.32831,-76.6094256,,,4,,,POINT (-76.6094256 39.32831)
49527558,39.3284874,-76.6094274,,,4,,,POINT (-76.6094274 39.3284874)
49527561,39.3301865,-76.6094439,,,3,,,POINT (-76.6094439 39.3301865)
49527569,39.3397801,-76.6095457,,,3,,,POINT (-76.6095457 39.3397801)
49527580,39.351605,-76.598689,,,3,,,POINT (-76.598689 39.351605)
49527607,39.351613,-76.596561,,,4,,,POINT (-76.596561 39.351613)
49527644,39.3398483,-76.6405197,,,3,,,POINT (-76.6405197 39.3398483)
49527651,39.3407577,-76.640515,stop,,4,,,POINT (-76.640515 39.3407577)
49527656,39.3238392,-76.575255,,,3,,,POINT (-76.575255 39.3238392)
49527657,39.3244858,-76.5744822,turning_circle,,1,,,POINT (-76.5744822 39.3244858)
49527666,39.360456,-76.6611705,,,3,,,POINT (-76.6611705 39.360456)
49527697,39.3092081,-76.5611865,,,3,,,POINT (-76.5611865 39.3092081)
49527708,39.309794,-76.5609666,,,3,,,POINT (-76.5609666 39.309794)
49527782,39.343448,-76.587961,,,3,,,POINT (-76.587961 39.343448)
49527808,39.3592278,-76.5837479,,,4,,,POINT (-76.5837479 39.3592278)
49527814,39.3598937,-76.5831519,,,3,,,POINT (-76.5831519 39.3598937)
49527817,39.3605732,-76.5825299,,,3,,,POINT (-76.5825299 39.3605732)
49527822,39.3417477,-76.6019041,,,3,,,POINT (-76.6019041 39.3417477)
49527829,39.3150439,-76.5784531,,,1,,,POINT (-76.5784531 39.3150439)
49527831,39.3153067,-76.5784577,,,4,,,POINT (-76.5784577 39.3153067)
49527834,39.315887,-76.5784737,,,4,,,POINT (-76.5784737 39.315887)
49527840,39.3164497,-76.5784874,,,4,,,POINT (-76.5784874 39.3164497)
49527853,39.3627232,-76.5897168,turning_circle,,1,,,POINT (-76.5897168 39.3627232)
49527855,39.363184,-76.589543,,,4,,,POINT (-76.589543 39.363184)
49527964,39.2770452,-76.6664883,,,1,,,POINT (-76.6664883 39.2770452)
49527977,39.3464125,-76.5860123,,,3,,,POINT (-76.5860123 39.3464125)
49527988,39.2874213,-76.6352173,,,3,,,POINT (-76.6352173 39.2874213)
49528010,39.2872013,-76.6352035,,,3,,,POINT (-76.6352035 39.2872013)
49528029,39.286434,-76.65147,,,3,,,POINT (-76.65147 39.286434)
49528034,39.2862754,-76.6560626,,,3,,,POINT (-76.6560626 39.2862754)
49528038,39.2861794,-76.6583396,,,3,,,POINT (-76.6583396 39.2861794)
49528042,39.2919993,-76.5818552,traffic_signals,,3,,,POINT (-76.5818552 39.2919993)
49528044,39.293119,-76.5819252,,,4,,,POINT (-76.5819252 39.293119)
49528047,39.295627,-76.5820807,traffic_signals,,4,,,POINT (-76.5820807 39.295627)
49528049,39.297736,-76.5822285,,,4,,,POINT (-76.5822285 39.297736)
49528051,39.3009672,-76.5824246,,,4,,,POINT (-76.5824246 39.3009672)
49528054,39.3018497,-76.5824709,,,3,,,POINT (-76.5824709 39.3018497)
49528061,39.3074052,-76.5828021,,,3,,,POINT (-76.5828021 39.3074052)
49528064,39.3126562,-76.5831091,,,3,,,POINT (-76.5831091 39.3126562)
49528070,39.2260723,-76.600511,,,1,,,POINT (-76.600511 39.2260723)
49528076,39.2835812,-76.6746022,,,1,,,POINT (-76.6746022 39.2835812)
49528080,39.2837019,-76.674936,,,3,,,POINT (-76.674936 39.2837019)
49528083,39.283972,-76.6756711,,,3,,,POINT (-76.6756711 39.283972)
49528084,39.2830445,-76.6710713,,,1,,,POINT (-76.6710713 39.2830445)
49528092,39.3406578,-76.6319823,,,3,,,POINT (-76.6319823 39.3406578)
49528177,39.2832897,-76.633018,,,3,,,POINT (-76.633018 39.2832897)
49528179,39.2821087,-76.6344969,,,4,,,POINT (-76.6344969 39.2821087)
49528180,39.2799618,-76.6372134,,,3,,,POINT (-76.6372134 39.2799618)
49528184,39.2721556,-76.5980824,traffic_signals,,3,,,POINT (-76.5980824 39.2721556)
49528198,39.3143503,-76.6139982,traffic_signals,,4,,,POINT (-76.6139982 39.3143503)
49528201,39.3144637,-76.6111386,stop,,4,,,POINT (-76.6111386 39.3144637)
49528203,39.314568,-76.6085085,,,3,,,POINT (-76.6085085 39.314568)
49528204,39.3145857,-76.6080619,,,3,,,POINT (-76.6080619 39.3145857)
49528206,39.3146151,-76.6073211,,,3,,,POINT (-76.6073211 39.3146151)
49528208,39.3146209,-76.6071752,,,3,,,POINT (-76.6071752 39.3146209)
49528226,39.3134215,-76.6042615,,,3,,,POINT (-76.6042615 39.3134215)
49528233,39.36674,-76.6769715,,,3,,,POINT (-76.6769715 39.36674)
49528237,39.3655552,-76.6779753,,,4,,,POINT (-76.6779753 39.3655552)
49528242,39.3645204,-76.6788416,,,4,,,POINT (-76.6788416 39.3645204)
49528252,39.3634918,-76.6797549,,,4,,,POINT (-76.6797549 39.3634918)
49528262,39.3677397,-76.6759383,,,3,,,POINT (-76.6759383 39.3677397)
49528270,39.366872,-76.6773123,,,3,,,POINT (-76.6773123 39.366872)
49528339,39.3612374,-76.6079998,,,1,,,POINT (-76.6079998 39.3612374)
49528350,39.2267369,-76.5901306,,,4,,,POINT (-76.5901306 39.2267369)
49528358,39.2269024,-76.5869814,,,4,,,POINT (-76.5869814 39.2269024)
49528380,39.371348,-76.555848,,,4,,,POINT (-76.555848 39.371348)
49528414,39.2873438,-76.5573437,,,3,,,POINT (-76.5573437 39.2873438)
49528430,39.3685863,-76.6211553,,,4,,,POINT (-76.6211553 39.3685863)
49528435,39.371282,-76.6214641,,,3,,,POINT (-76.6214641 39.371282)
49528439,39.3712546,-76.6218311,,,3,,,POINT (-76.6218311 39.3712546)
